,period,poolAmount,poolAmountUsd,timestamp,token,date
7315,hourly,73328375500,14891824401754881246750000000000000000,1657756800,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-14 00:00:00
7316,hourly,10763192669827585571170,11985814116574651248162922478458800000,1657756800,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-14 00:00:00
7317,daily,15562230738987,15562230738987000000000000000000000000,1657756800,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-14 00:00:00
7318,daily,421105596070440031847972,8320658879062760857291805247618760000,1657756800,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-14 00:00:00
7319,daily,32032011959217,32032011959217000000000000000000000000,1657756800,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-14 00:00:00
7320,daily,72914956212,15002646518838687038652000000000000000,1657756800,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-14 00:00:00
7321,daily,10791264809028780923522,12816893126331573390676314620000000000,1657756800,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-14 00:00:00
7322,hourly,14021077727624,14021077727624000000000000000000000000,1657753200,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 23:00:00
7323,hourly,430384954598654318966494,8094043325220277158514439775519040000,1657753200,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 23:00:00
7324,hourly,32990048247198,32990048247198000000000000000000000000,1657753200,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 23:00:00
7325,hourly,72835567180,14692806980439518500800000000000000000,1657753200,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 23:00:00
7326,hourly,10823935028000166951139,12060308713370179781402572386943810000,1657753200,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 23:00:00
7327,hourly,13444870364769,13444870364769000000000000000000000000,1657749600,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 22:00:00
7328,hourly,435460305214072309976328,7948889546048867637712091667761760000,1657749600,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 22:00:00
7329,hourly,33083458052883,33083458052883000000000000000000000000,1657749600,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 22:00:00
7330,hourly,72761641340,14435131092293662000000000000000000000,1657749600,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 22:00:00
7331,hourly,11231713351566869788220,12187419840651694738499639800000000000,1657749600,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 22:00:00
7332,hourly,13092307374651,13092307374651000000000000000000000000,1657746000,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 21:00:00
7333,hourly,445880819429734630077028,8058192858103471075574591059687800000,1657746000,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 21:00:00
7334,hourly,33251868666115,33251868666115000000000000000000000000,1657746000,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 21:00:00
7335,hourly,72377462844,14405480401441741920000000000000000000,1657746000,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 21:00:00
7336,hourly,11262909959910516618832,12273756128812485485372172000000000000,1657746000,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 21:00:00
7337,hourly,13579477311754,13579477311754000000000000000000000000,1657742400,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 20:00:00
7338,hourly,445660570858119228227573,7930827425983393632518349085492100000,1657742400,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 20:00:00
7339,hourly,32751587087777,32751587087777000000000000000000000000,1657742400,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 20:00:00
7340,hourly,72378525997,14215643465947131722624600000000000000,1657742400,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 20:00:00
7341,hourly,11259598677942599448446,12110455703238183597219615257338400000,1657742400,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 20:00:00
7342,hourly,13581864426977,13581864426977000000000000000000000000,1657738800,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 19:00:00
7343,hourly,445200977798535066167043,7947570334649483323536940412845740000,1657738800,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 19:00:00
7344,hourly,32764118007571,32764118007571000000000000000000000000,1657738800,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 19:00:00
7345,hourly,72387690174,14219045477012625674639400000000000000,1657738800,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 19:00:00
7346,hourly,11262168872320705771287,12112836412890061248904475169252780000,1657738800,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 19:00:00
7347,hourly,13404590558950,13404590558950000000000000000000000000,1657735200,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 18:00:00
7348,hourly,454467947549447965917891,8168201967401870132259499311476820000,1657735200,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 18:00:00
7349,hourly,32794807820723,32794807820723000000000000000000000000,1657735200,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 18:00:00
7350,hourly,72422885555,14310030714523894500000000000000000000,1657735200,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 18:00:00
7351,hourly,11264202454116210332391,12263289624370778382284938861037940000,1657735200,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 18:00:00
7352,hourly,13241224154630,13241224154630000000000000000000000000,1657731600,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 17:00:00
7353,hourly,454466175436024402359106,8144641480545453500540889621130940000,1657731600,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 17:00:00
7354,hourly,32946576999679,32946576999679000000000000000000000000,1657731600,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 17:00:00
7355,hourly,72449551469,14388967058233756990000000000000000000,1657731600,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 17:00:00
7356,hourly,11280981827029925038797,12329966484179956678379616639000000000,1657731600,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 17:00:00
7357,hourly,13033557173738,13033557173738000000000000000000000000,1657728000,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 16:00:00
7358,hourly,461925994670606869738293,8134388803410343324576284828073140000,1657728000,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 16:00:00
7359,hourly,32815503844702,32815503844702000000000000000000000000,1657728000,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 16:00:00
7360,hourly,72533871259,14217959251765513666979000000000000000,1657728000,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 16:00:00
7361,hourly,11440934894287303574257,12245232617355701015527267100000000000,1657728000,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 16:00:00
7362,hourly,13051809365210,13051809365210000000000000000000000000,1657724400,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 15:00:00
7363,hourly,460703682514677624372595,8031378062728966719934057921423400000,1657724400,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 15:00:00
7364,hourly,32902771647625,32902771647625000000000000000000000000,1657724400,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 15:00:00
7365,hourly,72001905746,14001526221510218408100000000000000000,1657724400,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 15:00:00
7366,hourly,11450658551606610310247,12147202111300840415419325010000000000,1657724400,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 15:00:00
7367,hourly,13115716285114,13115716285114000000000000000000000000,1657720800,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 14:00:00
7368,hourly,463555257934355108264389,8187944327897886513823094615818000000,1657720800,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 14:00:00
7369,hourly,32792343532137,32792343532137000000000000000000000000,1657720800,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 14:00:00
7370,hourly,72005497275,14102497706098788400522500000000000000,1657720800,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 14:00:00
7371,hourly,11475374443623792568354,12234929478047251398453351260000000000,1657720800,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 14:00:00
7372,hourly,12800809605348,12800809605348000000000000000000000000,1657717200,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 13:00:00
7373,hourly,461475916567261604298991,7890178301562593403786152607370300000,1657717200,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 13:00:00
7374,hourly,33602003283246,33602003283246000000000000000000000000,1657717200,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 13:00:00
7375,hourly,70710694248,13629956781067342287000000000000000000,1657717200,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 13:00:00
7376,hourly,11292088974342355194795,11772898983220756871548452086965350000,1657717200,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 13:00:00
7377,hourly,12755732630154,12755732630154000000000000000000000000,1657713600,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 12:00:00
7378,hourly,461201041829203945124746,7679928372999386300331044224750200000,1657713600,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 12:00:00
7379,hourly,33598508253065,33598508253065000000000000000000000000,1657713600,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 12:00:00
7380,hourly,70455669487,13441384667823937300000000000000000000,1657713600,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 12:00:00
7381,hourly,11416342070827896187654,11722993165666198642749384911770940000,1657713600,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 12:00:00
7382,hourly,13031247193994,13031247193994000000000000000000000000,1657710000,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 11:00:00
7383,hourly,396756427891573553257964,6964898321964427782924042360407560000,1657710000,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 11:00:00
7384,hourly,34035732734842,34035732734842000000000000000000000000,1657710000,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 11:00:00
7385,hourly,70327681286,13931651233129099432535200000000000000,1657710000,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 11:00:00
7386,hourly,11745268329919815293879,12638567297806882355137054736348500000,1657710000,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 11:00:00
7387,hourly,13029819856739,13029819856739000000000000000000000000,1657706400,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 10:00:00
7388,hourly,395105140030459474546670,6870212324786729714393590014647400000,1657706400,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 10:00:00
7389,hourly,34010537573753,34010537573753000000000000000000000000,1657706400,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 10:00:00
7390,hourly,70327683475,13905319500616138719495000000000000000,1657706400,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 10:00:00
7391,hourly,11818856349108684635471,12676314377236519705774421050000000000,1657706400,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 10:00:00
7392,hourly,12865866451734,12865866451734000000000000000000000000,1657702800,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 09:00:00
7393,hourly,395216374644466676385621,6904990971926383249342592398748040000,1657702800,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 09:00:00
7394,hourly,34175680305854,34175680305854000000000000000000000000,1657702800,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 09:00:00
7395,hourly,70324630613,13953510538845652544636100000000000000,1657702800,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 09:00:00
7396,hourly,11819069007037334640547,12677236952110937472572536738125470000,1657702800,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 09:00:00
7397,hourly,12864900919138,12864900919138000000000000000000000000,1657699200,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 08:00:00
7398,hourly,395207754993904505010338,6943800255242902153031638660000000000,1657699200,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 08:00:00
7399,hourly,34128014022447,34128014022447000000000000000000000000,1657699200,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 08:00:00
7400,hourly,70416794813,13988430042769274193887400000000000000,1657699200,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 08:00:00
7401,hourly,11819130486097279977951,12737476924867038632237792700000000000,1657699200,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 08:00:00
7402,hourly,12847951136055,12847951136055000000000000000000000000,1657695600,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 07:00:00
7403,hourly,395125885811570040655918,6855434118830740205380177300000000000,1657695600,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 07:00:00
7404,hourly,34141965871511,34141965871511000000000000000000000000,1657695600,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 07:00:00
7405,hourly,70440606291,13870302601373053164433500000000000000,1657695600,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 07:00:00
7406,hourly,11820310861283767987233,12580432499653826484927200191200000000,1657695600,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 07:00:00
7407,hourly,12838027227856,12838027227856000000000000000000000000,1657692000,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 06:00:00
7408,hourly,394789673606138162128753,6785817508039706598212107633524070000,1657692000,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 06:00:00
7409,hourly,34078191161512,34078191161512000000000000000000000000,1657692000,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 06:00:00
7410,hourly,70530876068,13753894646903160400000000000000000000,1657692000,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 06:00:00
7411,hourly,11820840780880623283739,12473469400393042495234230190000000000,1657692000,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 06:00:00
7412,hourly,12826660814885,12826660814885000000000000000000000000,1657688400,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 05:00:00
7413,hourly,394627332842008336122412,6752828425217282927778053683967080000,1657688400,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 05:00:00
7414,hourly,34081567698247,34081567698247000000000000000000000000,1657688400,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 05:00:00
7415,hourly,70529373815,13767899414265996300000000000000000000,1657688400,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 05:00:00
7416,hourly,11821141963647039450658,12522253893510945360476525980000000000,1657688400,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 05:00:00
7417,hourly,12819035956614,12819035956614000000000000000000000000,1657684800,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 04:00:00
7418,hourly,394471904917086344622425,6717856540737980448919897750000000000,1657684800,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 04:00:00
7419,hourly,34060250994311,34060250994311000000000000000000000000,1657684800,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 04:00:00
7420,hourly,70569325029,13719580072997971200000000000000000000,1657684800,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 04:00:00
7421,hourly,11817907865573145850463,12416270378528163624209501468054550000,1657684800,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 04:00:00
7422,hourly,12949959158538,12949959158538000000000000000000000000,1657681200,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 03:00:00
7423,hourly,394458179479684194243106,6696526964037613193019350922273820000,1657681200,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 03:00:00
7424,hourly,33924466245864,33924466245864000000000000000000000000,1657681200,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 03:00:00
7425,hourly,70567744515,13751934883572001551100500000000000000,1657681200,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 03:00:00
7426,hourly,11819406158416016101694,12421043900220094108247370767170880000,1657681200,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 03:00:00
7427,hourly,12952325118881,12952325118881000000000000000000000000,1657677600,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 02:00:00
7428,hourly,395551546743263909932803,6736242841037784386155635090000000000,1657677600,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 02:00:00
7429,hourly,33794037424378,33794037424378000000000000000000000000,1657677600,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 02:00:00
7430,hourly,70568298656,13750748141701788800000000000000000000,1657677600,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 02:00:00
7431,hourly,11823635101552086428865,12497700538691570876174593650000000000,1657677600,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 02:00:00
7432,hourly,12819851949197,12819851949197000000000000000000000000,1657674000,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 01:00:00
7433,hourly,406626898264316069749806,6844148847932911884535307937583140000,1657674000,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 01:00:00
7434,hourly,33796255336211,33796255336211000000000000000000000000,1657674000,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 01:00:00
7435,hourly,70352391779,13668183702740186092312100000000000000,1657674000,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 01:00:00
7436,hourly,11789297930260080402172,12323706805438769846802456760000000000,1657674000,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 01:00:00
7437,hourly,12848758354109,12848758354109000000000000000000000000,1657670400,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 00:00:00
7438,hourly,404896010497978741023501,6809197712248503130762977786801900000,1657670400,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 00:00:00
7439,hourly,33791904553853,33791904553853000000000000000000000000,1657670400,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 00:00:00
7440,hourly,70363804254,13646328051499058400000000000000000000,1657670400,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 00:00:00
7441,hourly,11789418242665307099527,12294121960014553938818420494259010000,1657670400,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 00:00:00
7442,daily,14021077727624,14021077727624000000000000000000000000,1657670400,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-13 00:00:00
7443,daily,430384954598654318966494,8094043325220277158514439775519040000,1657670400,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-13 00:00:00
7444,daily,32990048247198,32990048247198000000000000000000000000,1657670400,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-13 00:00:00
7445,daily,72835567180,14692806980439518500800000000000000000,1657670400,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-13 00:00:00
7446,daily,10823935028000166951139,12060308713370179781402572386943810000,1657670400,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-13 00:00:00
7447,hourly,12873341859906,12873341859906000000000000000000000000,1657666800,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 23:00:00
7448,hourly,404756220646188463123101,6809655452539493648576233745111910000,1657666800,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 23:00:00
7449,hourly,33738122277622,33738122277622000000000000000000000000,1657666800,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 23:00:00
7450,hourly,70363824179,13591987943338486878269700000000000000,1657666800,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 23:00:00
7451,hourly,11817996885898630553373,12269098099631201410636634771100000000,1657666800,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 23:00:00
7452,hourly,12883622540416,12883622540416000000000000000000000000,1657663200,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 22:00:00
7453,hourly,404563487979718764190187,6920204893647563720679847273184650000,1657663200,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 22:00:00
7454,hourly,33732125985205,33732125985205000000000000000000000000,1657663200,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 22:00:00
7455,hourly,70363959644,13615844055988312218995200000000000000,1657663200,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 22:00:00
7456,hourly,11825690808800416822447,12384991585878956056231359843800000000,1657663200,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 22:00:00
7457,hourly,12886429959249,12886429959249000000000000000000000000,1657659600,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 21:00:00
7458,hourly,404344747589888898725715,6946642763594291280107783700000000000,1657659600,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 21:00:00
7459,hourly,33733147903523,33733147903523000000000000000000000000,1657659600,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 21:00:00
7460,hourly,70342585837,13675548311621599500000000000000000000,1657659600,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 21:00:00
7461,hourly,11827214122342931510537,12357882432128009081997802756659390000,1657659600,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 21:00:00
7462,hourly,12851256715209,12851256715209000000000000000000000000,1657656000,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 20:00:00
7463,hourly,404275984107497442847178,6944064043198777867503214483130120000,1657656000,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 20:00:00
7464,hourly,33730726717634,33730726717634000000000000000000000000,1657656000,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 20:00:00
7465,hourly,70343435917,13652821656913035168911400000000000000,1657656000,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 20:00:00
7466,hourly,11820430448721443922198,12319735500463728370295291962032240000,1657656000,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 20:00:00
7467,hourly,12902627643680,12902627643680000000000000000000000000,1657652400,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 19:00:00
7468,hourly,404206974200984285048773,6953285258778131112044543550176140000,1657652400,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 19:00:00
7469,hourly,33681691591280,33681691591280000000000000000000000000,1657652400,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 19:00:00
7470,hourly,70581899226,13715312319228100200000000000000000000,1657652400,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 19:00:00
7471,hourly,11813661441298118046263,12316805282083004893853341170000000000,1657652400,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 19:00:00
7472,hourly,12880694629410,12880694629410000000000000000000000000,1657648800,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 18:00:00
7473,hourly,387962174145330266069551,6842706163014928702150696542515100000,1657648800,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 18:00:00
7474,hourly,33904559970625,33904559970625000000000000000000000000,1657648800,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 18:00:00
7475,hourly,70456794496,13904507480196608000000000000000000000,1657648800,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 18:00:00
7476,hourly,11963472546775606405007,12735115329695378340569310999300000000,1657648800,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 18:00:00
7477,hourly,14205268050364,14205268050364000000000000000000000000,1657645200,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 17:00:00
7478,hourly,387699431605733048017133,6919709565450658482006245998440250000,1657645200,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 17:00:00
7479,hourly,32593473412298,32593473412298000000000000000000000000,1657645200,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 17:00:00
7480,hourly,70458160216,13990515043804720403284800000000000000,1657645200,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 17:00:00
7481,hourly,11965833125778015815675,12865304801842749264539289750000000000,1657645200,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 17:00:00
7482,hourly,14197580129572,14197580129572000000000000000000000000,1657641600,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 16:00:00
7483,hourly,387034232163804240642322,6970486521270114373968219220000000000,1657641600,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 16:00:00
7484,hourly,32611160686270,32611160686270000000000000000000000000,1657641600,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 16:00:00
7485,hourly,70455757540,14040141539541040000000000000000000000,1657641600,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 16:00:00
7486,hourly,11965645804894662854300,12984562508222655329730488515928000000,1657641600,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 16:00:00
7487,hourly,14191834451409,14191834451409000000000000000000000000,1657638000,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 15:00:00
7488,hourly,387028264825286905195368,6904357682007172313983932803526480000,1657638000,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 15:00:00
7489,hourly,32606528284102,32606528284102000000000000000000000000,1657638000,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 15:00:00
7490,hourly,70455683995,14004139847595884863827000000000000000,1657638000,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 15:00:00
7491,hourly,11983048389718180223399,12917615536733294886481481382665990000,1657638000,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 15:00:00
7492,hourly,13917236030730,13917236030730000000000000000000000000,1657634400,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2022-07-12 14:00:00
7493,hourly,386829261816016390043572,6870087689852451087173838720000000000,1657634400,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2022-07-12 14:00:00
7494,hourly,32603914896014,32603914896014000000000000000000000000,1657634400,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,2022-07-12 14:00:00
7495,hourly,69183803088,13750737476840380800000000000000000000,1657634400,0x50b7545627a5162f82a992c33b87adc75187b218,2022-07-12 14:00:00
7496,hourly,11988884930536221931660,12870653481656984347345306296365800000,1657634400,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,2022-07-12 14:00:00
